domain_age,phish_hints,ratio_extHyperlinks,ratio_intHyperlinks,safe_anchor,ratio_extRedirection,length_url,ratio_digits_url,length_words_raw,longest_words_raw,length_hostname,avg_word_path,domain_in_title,char_repeat,status,status-encoded
3977.0,1,0.166666667,0.833333333,0.0,0.0,86,0.0,11,13,16,5.3,1,0,phishing,1
1.0,0,0.0,0.0,0.0,0.0,26,0.076923077,2,10,18,0.0,1,0,phishing,1
4549.0,0,0.175438596,0.8245614040000001,100.0,0.066666667,83,0.108433735,9,12,20,6.857142857,1,3,legitimate,0
1.0,0,0.25,0.75,0.0,0.0,49,0.0,4,15,28,5.5,1,0,phishing,1
8969.0,0,0.257657658,0.742342342,66.66666667,0.006993007,33,0.212121212,4,7,12,6.0,0,3,legitimate,0
9205.0,0,0.243478261,0.7565217390000001,21.875,0.357142857,40,0.0,4,10,18,6.5,0,3,legitimate,0
8697.0,0,0.056818182,0.943181818,71.42857143,0.2,56,0.0,7,10,18,5.0,1,3,legitimate,0
3873.0,0,0.216049383,0.783950617,67.64705882,0.228571429,27,0.0,2,11,18,0.0,0,3,legitimate,0
4821.0,0,0.1578947369999999,0.842105263,0.0,0.055555556,70,0.0,8,10,33,6.5,1,3,legitimate,0
65.0,2,0.0,0.0,0.0,0.0,128,0.0546875,10,35,120,0.0,1,6,phishing,1
5075.0,0,0.0,0.0,0.0,0.0,25,0.12,2,11,6,11.0,1,0,phishing,1
8517.0,0,0.578231293,0.421768707,100.0,0.0,33,0.0,3,8,16,7.0,0,4,legitimate,0
3118.0,0,0.440677966,0.559322034,50.0,0.128205128,52,0.0,5,10,16,8.333333332999999,0,3,legitimate,0
7318.0,0,0.392156863,0.607843137,9.6,0.014285714,31,0.0,2,14,22,0.0,1,3,legitimate,0
7295.0,0,1.0,0.0,0.0,0.0,41,0.097560976,2,19,32,0.0,1,1,phishing,1
6022.0,0,0.148148148,0.851851852,100.0,0.0,33,0.0,2,16,24,0.0,1,4,legitimate,0
1.0,0,0.0,0.0,0.0,0.0,32,0.0,2,11,23,0.0,1,2,phishing,1
3346.0,0,0.294117647,0.705882353,33.33333333,0.0,66,0.03030303,8,22,30,3.833333333,1,3,legitimate,0
5409.0,1,0.485714286,0.514285714,59.375,0.235294118,85,0.094117647,13,9,14,4.6363636360000005,0,5,legitimate,0
7129.0,0,0.132516704,0.867483296,69.94949495,0.378151261,52,0.0,5,10,20,7.0,0,3,legitimate,0
4300.0,0,0.533333333,0.466666667,56.0,0.375,109,0.055045872,13,11,19,6.454545455,1,5,legitimate,0
2785.0,0,0.75,0.25,12.5,0.033333333,84,0.0,8,16,20,7.0,1,0,legitimate,0
8346.0,2,1.0,0.0,0.0,0.0,110,0.127272727,8,30,16,13.33333333,0,6,phishing,1
1095.0,3,0.230769231,0.7692307690000001,33.33333333,0.0,171,0.304093567,14,32,25,9.692307692,1,6,phishing,1
5075.0,0,0.1,0.9,0.0,0.0,17,0.0,1,6,9,0.0,0,1,legitimate,0
7557.0,0,0.0,1.0,100.0,0.0,19,0.0,1,9,12,0.0,0,0,legitimate,0
5075.0,1,0.0,1.0,0.0,0.0,98,0.285714286,18,25,14,5.571428571,1,4,phishing,1
2581.0,0,0.538461538,0.461538462,100.0,0.0,32,0.0,2,10,24,0.0,1,5,phishing,1
5075.0,0,0.13740458,0.86259542,25.0,0.0,28,0.0,2,9,20,0.0,0,5,legitimate,0
7083.0,0,1.0,0.0,0.0,0.0,64,0.03125,7,15,31,4.0,1,2,phishing,1
7133.0,0,0.084889643,0.915110357,61.24031008,0.28,40,0.0,4,10,16,7.0,0,0,legitimate,0
8019.0,0,0.884615385,0.115384615,0.0,0.0,132,0.113636364,10,46,32,11.85714286,1,2,phishing,1
8019.0,0,1.0,0.0,0.0,0.0,124,0.048387097,15,27,24,6.5,1,4,phishing,1
3747.0,1,0.045454545,0.954545455,100.0,0.0,51,0.0,6,14,18,4.2,1,1,phishing,1
5075.0,1,0.46,0.54,41.66666667,0.347826087,141,0.290780142,4,75,48,40.5,1,4,phishing,1
3993.0,0,0.0,1.0,100.0,0.0,126,0.126984127,13,17,50,7.375,1,2,phishing,1
4924.0,0,0.5,0.5,100.0,0.0,21,0.0,1,7,14,0.0,1,1,legitimate,0
11205.0,0,0.0,1.0,0.0,0.0,53,0.037735849,7,13,14,5.2,1,5,legitimate,0
5075.0,0,0.244444444,0.7555555559999999,57.89473684,0.227272727,27,0.0,2,10,18,0.0,0,3,legitimate,0
1379.0,0,0.019607843,0.980392157,100.0,0.0,76,0.276315789,6,32,14,10.0,1,2,phishing,1
4133.0,0,0.24137931,0.75862069,50.0,0.214285714,79,0.0,9,24,32,4.571428571,1,9,legitimate,0
5767.0,0,0.033333333,0.966666667,100.0,0.0,77,0.207792208,4,32,23,14.66666667,1,2,phishing,1
7169.0,0,0.03875969,0.96124031,95.83333333,0.0,35,0.0,4,10,18,3.0,0,3,legitimate,0
6842.0,0,0.005208333,0.994791667,100.0,2.0,56,0.0,6,13,21,5.75,0,3,legitimate,0
7705.0,0,0.0,0.0,0.0,0.0,49,0.081632653,6,14,22,4.0,1,3,legitimate,0
6769.0,0,0.161825726,0.8381742740000001,85.71428571,0.025641026,41,0.0,4,12,20,6.0,0,3,legitimate,0
5075.0,0,0.1,0.9,85.71428571,0.333333333,84,0.273809524,6,32,20,10.4,1,4,phishing,1
8309.0,0,0.379310345,0.620689655,52.94117647,0.272727273,29,0.0,2,12,20,0.0,1,4,legitimate,0
5075.0,0,0.03030303,0.96969697,46.15384615,0.125,21,0.0,2,5,12,0.0,0,3,legitimate,0
5572.0,0,0.0,1.0,0.0,0.0,35,0.0,5,5,13,4.0,1,3,legitimate,0
5075.0,0,0.222222222,0.7777777779999999,100.0,0.0,28,0.0,4,4,19,0.0,0,4,legitimate,0
5075.0,0,0.0,1.0,100.0,0.0,97,0.0,12,14,25,5.4,1,4,phishing,1
2744.0,0,0.0,0.0,0.0,0.0,36,0.0,2,13,14,13.0,1,0,phishing,1
8176.0,0,0.163461538,0.836538462,22.72727273,0.411764706,63,0.0,7,11,19,6.2,1,4,legitimate,0
3086.0,0,0.220588235,0.779411765,50.0,0.266666667,24,0.0,1,11,17,0.0,1,0,legitimate,0
7295.0,0,0.928571429,0.071428571,14.28571429,0.846153846,40,0.025,2,20,33,0.0,1,0,phishing,1
4505.0,5,0.0,1.0,100.0,0.0,85,0.0,11,12,17,5.1,1,0,phishing,1
5627.0,0,0.5301204820000001,0.469879518,56.92307692,0.363636364,56,0.107142857,8,7,39,4.0,1,1,phishing,1
393.0,1,0.857142857,0.142857143,0.0,0.0,49,0.0,6,8,11,5.2,1,1,phishing,1
5075.0,0,0.0,1.0,0.0,0.0,23,0.0,2,7,10,4.0,1,0,phishing,1
2232.0,3,0.409090909,0.590909091,100.0,0.0,64,0.0,8,12,16,4.714285714,1,1,phishing,1
205.0,0,0.611111111,0.388888889,0.0,0.0,46,0.043478261,7,11,20,2.4,1,1,phishing,1
1880.0,0,0.0,1.0,0.0,0.0,36,0.0,5,6,9,4.0,1,0,phishing,1
5904.0,0,0.081081081,0.918918919,25.0,0.0,29,0.068965517,2,11,22,0.0,1,0,legitimate,0
6831.0,0,0.067961165,0.932038835,0.0,0.285714286,55,0.054545455,4,18,28,18.0,1,4,phishing,1
6260.0,0,0.097222222,0.902777778,53.33333333,0.0,45,0.0,3,17,25,12.0,1,4,legitimate,0
5075.0,0,0.19379845,0.80620155,34.375,0.32,33,0.0,2,17,25,0.0,1,3,legitimate,0
5075.0,5,0.066666667,0.933333333,85.71428571,1.0,231,0.398268398,14,64,23,14.38461538,1,9,phishing,1
5075.0,0,0.0,1.0,100.0,0.0,30,0.0,3,10,17,4.0,1,3,phishing,1
6749.0,0,0.138888889,0.8611111109999999,25.0,0.2,31,0.0,2,15,23,0.0,1,3,legitimate,0
5075.0,0,0.428571429,0.571428571,40.0,0.666666667,27,0.0,3,5,18,0.0,1,3,legitimate,0
5767.0,0,0.033333333,0.966666667,100.0,0.0,81,0.259259259,5,32,27,14.66666667,1,4,phishing,1
7913.0,0,0.138613861,0.861386139,41.66666667,0.0,58,0.120689655,7,8,16,5.8,1,4,legitimate,0
7296.0,0,0.5555555560000001,0.444444444,30.0,0.0,28,0.0,2,8,19,0.0,1,0,legitimate,0
2568.0,0,0.053797468,0.946202532,87.87878788,0.058823529,25,0.0,2,8,16,0.0,0,3,legitimate,0
1302.0,0,0.242990654,0.7570093459999999,48.14814815,1.0,87,0.022988506,10,10,13,6.444444444,1,1,phishing,1
5230.0,0,0.021276596,0.978723404,0.0,0.0,28,0.0,2,8,19,0.0,1,1,legitimate,0
5956.0,0,0.0,1.0,0.0,0.0,133,0.060150376,19,13,13,5.529411765,0,0,legitimate,0
5075.0,0,0.203125,0.796875,0.0,0.0,26,0.0,2,6,17,0.0,0,3,legitimate,0
6478.0,0,0.157303371,0.8426966290000001,21.42857143,0.642857143,36,0.0,4,12,15,3.333333333,1,1,phishing,1
990.0,1,0.166666667,0.833333333,100.0,0.0,29,0.0,2,11,15,5.0,0,1,phishing,1
7295.0,0,0.928571429,0.071428571,14.28571429,0.230769231,37,0.0,3,8,28,0.0,1,1,phishing,1
4893.0,0,0.028985507,0.971014493,100.0,0.0,33,0.0,2,16,24,0.0,0,3,legitimate,0
5886.0,0,0.066420664,0.933579336,92.85714286,0.055555556,47,0.0,7,8,15,4.0,0,4,legitimate,0
7753.0,0,0.138888889,0.8611111109999999,0.0,0.8,26,0.115384615,2,9,17,0.0,0,3,legitimate,0
4250.0,0,0.0,1.0,0.0,0.0,93,0.021505376,14,8,22,4.818181818,1,0,phishing,1
12706.0,0,0.0,1.0,100.0,0.0,44,0.0,5,8,27,8.0,1,1,legitimate,0
7308.0,0,0.0,1.0,0.0,0.0,34,0.0,2,13,26,0.0,1,0,phishing,1
2190.0,0,0.615384615,0.384615385,64.0625,0.3125,63,0.0,8,14,22,4.5,1,4,legitimate,0
5613.0,0,0.368421053,0.6315789470000001,100.0,0.0,56,0.1607142859999999,8,7,36,5.0,1,2,phishing,1
5614.0,0,0.0,0.0,0.0,0.0,28,0.107142857,2,8,20,0.0,1,2,phishing,1
4478.0,0,0.75,0.25,22.22222222,0.333333333,51,0.0,8,6,21,4.75,1,3,legitimate,0
3141.0,0,0.118918919,0.8810810809999999,26.08695652,0.681818182,50,0.06,5,12,16,5.75,1,3,phishing,1
7696.0,0,0.333333333,0.666666667,0.0,2.0,70,0.085714286,8,11,17,6.666666667,0,6,legitimate,0
5075.0,0,0.80952381,0.19047619,0.0,0.176470588,41,0.048780488,6,9,12,4.25,1,3,legitimate,0
5615.0,0,0.277227723,0.722772277,90.90909091,0.0,74,0.094594595,8,14,17,7.333333333,1,5,legitimate,0
8018.0,0,0.039473684,0.960526316,37.5,0.0,26,0.0,2,9,17,0.0,1,3,legitimate,0
4093.0,0,0.144654088,0.855345912,45.16129032,0.826086957,114,0.052631579,16,11,19,5.214285714,1,8,legitimate,0
5075.0,3,0.0,1.0,0.0,0.0,49,0.0,4,23,26,4.333333333,1,1,phishing,1
5075.0,0,0.80952381,0.19047619,22.22222222,0.470588235,26,0.0,2,10,17,0.0,0,3,legitimate,0
9897.0,0,0.409836066,0.590163934,82.05128205,0.0,42,0.0,5,7,14,5.333333333,1,3,legitimate,0
1352.0,0,0.252336449,0.7476635509999999,17.24137931,0.111111111,28,0.0,1,16,19,0.0,0,1,legitimate,0
5075.0,0,1.0,0.0,0.0,0.0,29,0.0,2,12,20,0.0,0,3,legitimate,0
5075.0,0,0.7826086959999999,0.217391304,75.0,0.013888889,32,0.0,3,8,15,8.0,1,3,legitimate,0
2706.0,0,0.047619048,0.952380952,100.0,0.0,34,0.029411765,3,8,25,0.0,1,0,phishing,1
3934.0,0,0.0,0.0,0.0,0.0,51,0.0,6,16,27,4.333333333,1,3,phishing,1
7596.0,1,0.309859155,0.690140845,15.78947368,0.227272727,78,0.0,10,11,17,5.5,0,4,legitimate,0
3429.0,0,0.244186047,0.755813953,4.545454545,0.142857143,43,0.0,5,8,29,6.0,1,1,phishing,1
8018.0,0,1.0,0.0,0.0,0.0,154,0.090909091,16,46,28,7.615384615,1,1,phishing,1
3345.0,0,0.6931407940000001,0.306859206,61.9047619,0.145833333,35,0.0,2,16,26,0.0,1,4,legitimate,0
5075.0,0,0.096774194,0.903225806,0.0,0.0,54,0.0,5,14,22,7.333333333,1,4,legitimate,0
3047.0,0,0.7826086959999999,0.217391304,0.0,0.166666667,35,0.0,2,19,27,0.0,0,3,legitimate,0
1549.0,0,0.0,0.0,0.0,0.0,25,0.0,1,7,16,0.0,1,0,legitimate,0
1626.0,0,0.359375,0.640625,9.090909091,0.173913043,27,0.0,2,11,19,0.0,1,3,legitimate,0
5075.0,1,0.84,0.16,30.76923077,0.428571429,61,0.147540984,13,16,12,5.0,1,2,phishing,1
4748.0,0,0.470588235,0.529411765,33.33333333,0.375,41,0.0,3,22,30,3.0,1,3,phishing,1
5075.0,0,0.5,0.5,0.0,0.0,47,0.0,6,9,13,4.4,1,0,phishing,1
5075.0,0,0.0,1.0,100.0,0.0,19,0.0,2,4,11,0.0,0,3,legitimate,0
5098.0,0,0.0,1.0,0.0,0.0,38,0.0,4,10,18,5.0,1,5,legitimate,0
3167.0,0,0.5780346820000001,0.421965318,52.52525253,0.21,64,0.09375,9,12,19,5.333333333,1,5,legitimate,0
4096.0,3,0.694444444,0.305555556,19.31818182,0.04,271,0.3099631,20,64,20,12.55555556,1,24,phishing,1
118.0,2,0.666666667,0.333333333,0.0,1.0,50,0.0,5,13,10,7.0,0,0,phishing,1
7785.0,0,0.03539823,0.96460177,72.72727273,0.625,80,0.0875,11,12,23,4.333333333,1,2,legitimate,0
219.0,0,0.0,1.0,0.0,0.0,67,0.0,6,24,28,5.2,1,0,phishing,1
8018.0,0,0.727272727,0.272727273,0.0,0.0,282,0.209219858,26,43,30,9.52173913,1,5,phishing,1
8018.0,0,1.0,0.0,0.0,0.0,144,0.041666667,14,34,37,7.818181817999999,1,3,phishing,1
1244.0,0,0.166666667,0.833333333,0.0,0.0,52,0.076923077,5,16,20,5.25,1,0,phishing,1
7555.0,0,0.046052632,0.953947368,71.42857143,0.285714286,28,0.0,2,11,19,0.0,0,3,legitimate,0
8045.0,0,0.129032258,0.870967742,62.5,0.0,50,0.0,6,12,20,4.5,1,3,legitimate,0
1408.0,0,0.0,1.0,0.0,0.0,60,0.216666667,11,8,19,3.25,1,0,legitimate,0
5222.0,0,0.29015544,0.70984456,37.70491803,0.1607142859999999,87,0.022988506,8,14,18,9.166666667,1,3,legitimate,0
155.0,0,0.006622517,0.993377483,100.0,0.0,35,0.114285714,4,10,18,4.0,1,9,phishing,1
4701.0,1,0.0,0.0,0.0,0.0,102,0.245098039,10,38,15,9.0,1,3,phishing,1
7534.0,0,0.421052632,0.578947368,33.33333333,0.083333333,63,0.142857143,4,26,23,14.5,1,5,legitimate,0
2837.0,0,0.0,0.0,0.0,0.0,36,0.0,3,11,27,0.0,1,1,phishing,1
7714.0,0,0.071428571,0.928571429,80.0,0.2,21,0.0,2,4,12,0.0,0,4,legitimate,0
9338.0,1,0.0,0.0,0.0,0.0,238,0.31512605,31,16,17,6.310344828,1,9,phishing,1
5075.0,0,0.050632911,0.949367089,66.66666667,0.75,36,0.277777778,10,11,13,4.0,1,2,phishing,1
6636.0,0,0.1,0.9,0.0,0.0,38,0.0,2,21,29,0.0,1,4,legitimate,0
5075.0,0,0.027777778,0.972222222,50.0,0.0,88,0.170454545,17,21,14,5.230769231,1,5,phishing,1
7062.0,0,0.067961165,0.932038835,0.0,0.285714286,29,0.0,2,12,21,0.0,1,1,phishing,1
5075.0,0,0.0,0.0,0.0,0.0,27,0.0,3,10,17,2.0,1,3,phishing,1
8346.0,0,0.56,0.44,0.0,0.0,101,0.108910891,8,34,15,12.0,1,3,phishing,1
5075.0,0,0.121359223,0.878640777,66.66666667,0.16,18,0.0,1,4,11,0.0,1,0,legitimate,0
7006.0,0,0.0,1.0,0.0,0.0,27,0.0,3,7,15,3.0,1,3,phishing,1
8349.0,0,1.0,0.0,0.0,0.0,28,0.035714286,3,6,15,4.0,0,1,legitimate,0
2357.0,2,0.0,1.0,100.0,0.0,36,0.027777778,4,10,14,4.0,1,0,phishing,1
7371.0,0,0.1,0.9,66.66666667,0.125,53,0.0,6,16,14,7.0,1,3,legitimate,0
5589.0,1,0.005617978,0.994382022,66.66666667,0.0,66,0.151515152,9,8,13,5.571428571,0,5,phishing,1
7295.0,0,0.928571429,0.071428571,14.28571429,0.846153846,35,0.0,2,13,26,0.0,1,1,phishing,1
968.0,0,0.9,0.1,0.0,0.0,27,0.037037037,2,9,13,5.0,1,1,phishing,1
5075.0,0,0.065789474,0.934210526,28.57142857,1.0,21,0.476190476,8,3,13,2.5,1,0,phishing,1
7380.0,0,0.309352518,0.690647482,20.51282051,0.465116279,123,0.056910569,19,11,19,4.705882353,0,5,legitimate,0
6723.0,0,0.0,1.0,0.0,0.0,47,0.0,5,10,18,6.333333333,1,4,legitimate,0
5280.0,0,0.0808080809999999,0.919191919,33.33333333,0.125,59,0.033898305,8,8,15,5.0,1,3,legitimate,0
5075.0,0,1.0,0.0,0.0,0.017857143,15,0.066666667,2,3,4,3.0,1,0,phishing,1
8704.0,0,0.169014085,0.830985915,25.0,0.0,26,0.0,2,10,18,0.0,1,3,legitimate,0
5612.0,0,0.055555556,0.944444444,100.0,0.0,82,0.109756098,13,8,36,4.428571429,1,2,phishing,1
6216.0,0,0.138613861,0.861386139,17.64705882,0.071428571,77,0.0,9,10,16,6.571428571,0,2,legitimate,0
6672.0,1,0.158490566,0.8415094340000001,8.333333332999999,0.285714286,38,0.078947368,6,6,13,3.25,0,3,phishing,1
7295.0,0,0.928571429,0.071428571,14.28571429,0.230769231,39,0.0,2,19,32,0.0,1,0,phishing,1
7266.0,0,0.031830239,0.968169761,55.55555556,0.5,42,0.0,4,11,15,8.5,0,3,legitimate,0
4805.0,0,0.226804124,0.773195876,68.75,0.227272727,33,0.0,3,11,19,4.0,0,3,legitimate,0
7296.0,0,1.0,0.0,0.0,0.0,53,0.0,6,8,36,8.0,1,1,phishing,1
3081.0,0,0.041666667,0.958333333,100.0,0.0,44,0.045454545,6,7,16,4.25,1,3,legitimate,0
2101.0,0,0.625,0.375,42.85714286,0.066666667,23,0.0,2,8,15,0.0,0,4,legitimate,0
903.0,0,0.142857143,0.857142857,71.42857143,0.0,17,0.0,1,7,10,0.0,1,0,legitimate,0
2063.0,0,0.857142857,0.142857143,20.0,0.0,26,0.0,2,10,18,0.0,0,3,legitimate,0
3992.0,0,0.0,1.0,100.0,0.0,129,0.15503876,13,17,54,8.142857142999999,1,7,phishing,1
808.0,0,0.0,1.0,100.0,0.0,42,0.119047619,4,7,34,0.0,1,0,phishing,1
6673.0,0,0.40776699,0.59223301,11.53846154,0.0,52,0.038461538,5,11,19,7.666666667,1,3,legitimate,0
1846.0,0,0.5,0.5,0.0,0.333333333,27,0.037037037,2,11,19,0.0,0,3,legitimate,0
7159.0,0,0.048109966,0.951890034,85.91549296,0.7142857140000001,43,0.139534884,6,8,14,4.5,1,0,legitimate,0
7297.0,0,0.896551724,0.103448276,21.8487395,0.538461538,28,0.0,3,8,20,0.0,1,0,legitimate,0
7969.0,1,0.0,0.0,0.0,0.0,97,0.041237113,11,13,21,6.555555556,1,6,legitimate,0
2634.0,0,1.0,0.0,0.0,0.0,28,0.0,2,9,20,0.0,1,2,phishing,1
1617.0,0,0.916666667,0.083333333,23.21428571,0.629370629,27,0.0,2,11,19,0.0,1,3,legitimate,0
674.0,0,0.5555555560000001,0.444444444,0.0,0.56,35,0.0,4,9,19,3.5,1,0,phishing,1
8683.0,0,0.152284264,0.8477157359999999,55.55555556,0.033333333,62,0.0,6,11,19,7.75,1,4,legitimate,0
4003.0,0,0.0,1.0,100.0,0.0,127,0.188976378,13,17,50,7.375,1,2,phishing,1
7359.0,0,1.0,0.0,0.0,0.583333333,29,0.068965517,2,15,22,0.0,1,0,phishing,1
4001.0,0,1.0,0.0,0.0,1.0,33,0.0,3,9,16,8.0,1,3,phishing,1
6344.0,1,0.034482759,0.965517241,73.91304348,1.0,72,0.083333333,11,9,17,4.333333333,0,3,legitimate,0
4180.0,0,0.05106383,0.94893617,84.61538462,0.25,33,0.0,2,17,25,0.0,0,3,legitimate,0
9202.0,0,0.215384615,0.784615385,19.35483871,0.357142857,40,0.0,4,10,18,6.5,0,4,legitimate,0
5616.0,0,0.80952381,0.19047619,25.0,0.176470588,61,0.016393443,8,9,42,5.0,1,1,phishing,1
3727.0,0,0.71942446,0.28057554,2.127659574,0.09,51,0.0,4,24,32,4.5,1,4,legitimate,0
9486.0,0,0.1372549019999999,0.862745098,53.84615385,0.428571429,44,0.0,5,8,10,5.5,0,0,legitimate,0
4967.0,0,0.333333333,0.666666667,0.0,0.0,259,0.11969112,4,231,12,118.5,1,4,phishing,1
2736.0,0,0.291666667,0.708333333,100.0,0.0,57,0.0,6,14,21,6.0,1,5,phishing,1
1259.0,0,0.135135135,0.864864865,0.0,0.0,31,0.0,2,14,22,0.0,1,3,legitimate,0
5075.0,0,0.0,1.0,100.0,0.0,47,0.0,5,8,15,5.25,1,0,phishing,1
2230.0,0,0.292307692,0.7076923079999999,80.95238095,0.684210526,93,0.0,12,11,26,5.0,1,2,legitimate,0
9201.0,0,0.135416667,0.864583333,33.33333333,0.0,49,0.0,5,10,18,7.0,0,6,legitimate,0
5075.0,0,0.016085791,0.983914209,98.55072464,0.0,22,0.0,2,6,13,0.0,0,3,legitimate,0
5075.0,0,0.03125,0.96875,78.57142857,1.0,45,0.0,4,13,21,7.0,0,3,legitimate,0
8019.0,2,0.884615385,0.115384615,0.0,0.0,105,0.095238095,9,46,29,10.0,1,1,phishing,1
14.0,1,0.543209877,0.456790123,0.0,0.977272727,109,0.064220183,9,47,21,10.42857143,1,1,phishing,1
4274.0,0,0.0,1.0,0.0,0.0,40,0.0,2,25,33,0.0,1,4,legitimate,0
5075.0,1,0.513157895,0.486842105,5.0,0.128205128,24,0.208333333,2,11,5,11.0,1,0,phishing,1
852.0,0,0.5375,0.4625,37.5,0.0,37,0.0,4,9,17,5.0,0,5,phishing,1
7422.0,0,1.0,0.0,0.0,0.0,152,0.0,23,11,13,5.2380952380000005,0,4,legitimate,0
3993.0,0,0.0,1.0,100.0,0.0,124,0.177419355,13,17,46,7.375,1,8,phishing,1
6951.0,0,0.529411765,0.470588235,0.0,0.0,35,0.114285714,3,12,15,12.0,1,3,phishing,1
3993.0,0,0.0,1.0,100.0,0.0,126,0.19047619,13,17,50,7.375,1,2,phishing,1
5440.0,0,0.896103896,0.103896104,5.128205128,0.304347826,51,0.1372549019999999,7,12,24,3.0,1,0,legitimate,0
1656.0,0,0.411764706,0.588235294,100.0,0.095238095,126,0.373015873,12,32,61,8.666666667000001,1,7,phishing,1
6256.0,0,0.139303483,0.860696517,53.33333333,0.0,49,0.0,3,17,25,16.0,1,7,legitimate,0
2879.0,0,0.450980392,0.5490196079999999,62.5,0.0,46,0.0,4,11,17,9.0,1,3,legitimate,0
8520.0,0,0.645669291,0.354330709,100.0,0.0,31,0.0,3,8,16,6.0,0,4,legitimate,0
8831.0,0,0.151515152,0.848484848,20.0,0.0,45,0.0,6,7,15,4.75,0,3,legitimate,0
7449.0,0,0.540740741,0.459259259,26.08695652,0.397260274,36,0.0,2,13,27,0.0,1,1,legitimate,0
3232.0,0,0.253164557,0.7468354429999999,100.0,0.1,56,0.089285714,6,10,29,5.666666667,1,0,legitimate,0
6672.0,0,0.403846154,0.596153846,11.53846154,0.0,54,0.037037037,5,11,19,8.333333332999999,1,4,legitimate,0
3993.0,0,0.0,1.0,100.0,0.0,76,0.118421053,7,15,50,8.5,1,4,phishing,1
1991.0,0,0.333333333,0.666666667,62.5,0.666666667,29,0.0,2,12,20,0.0,1,3,legitimate,0
8348.0,0,1.0,0.0,0.0,0.0,70,0.057142857,8,20,16,6.666666667,0,5,phishing,1
5075.0,0,0.029411765,0.970588235,50.0,0.0,22,0.5,8,3,14,2.75,1,0,phishing,1
5230.0,0,0.529411765,0.470588235,0.0,0.111111111,46,0.0,2,27,38,0.0,1,1,legitimate,0
5883.0,0,0.113360324,0.8866396759999999,84.92063492,0.035714286,53,0.0,7,10,15,5.2,0,5,legitimate,0
4097.0,1,0.554054054,0.445945946,17.39130435,0.073170732,105,0.00952381,13,12,20,6.090909091,1,3,phishing,1
7685.0,0,0.0,1.0,0.0,0.0,64,0.203125,7,7,18,6.4,1,3,legitimate,0
3097.0,0,0.047258979,0.952741021,50.0,0.08,29,0.0,2,12,20,0.0,1,3,legitimate,0
7403.0,0,0.0,1.0,100.0,0.0,47,0.0,5,10,18,6.333333333,1,3,legitimate,0
1658.0,0,1.0,0.0,0.0,0.027027027,126,0.30952381,12,32,61,8.666666667000001,1,5,phishing,1
7448.0,0,0.704225352,0.295774648,78.04878049,0.16,37,0.0,2,14,28,0.0,1,2,legitimate,0
9247.0,0,0.013888889,0.986111111,0.0,0.5,42,0.0,5,12,20,3.666666667,1,3,legitimate,0
1617.0,0,0.254385965,0.745614035,84.61538462,0.379310345,15,0.0,1,5,8,0.0,0,0,legitimate,0
2595.0,0,0.0,0.0,0.0,0.0,44,0.159090909,5,12,13,7.0,1,4,legitimate,0
8705.0,1,0.0,0.0,0.0,0.0,71,0.0,9,8,23,5.833333333,1,3,legitimate,0
6028.0,0,0.219512195,0.780487805,50.0,0.111111111,72,0.027777778,7,21,25,5.5,1,0,phishing,1
8125.0,1,0.14893617,0.85106383,12.5,0.19047619,48,0.0,5,16,24,4.333333333,1,3,legitimate,0
5200.0,0,0.124260355,0.875739645,84.0,0.285714286,29,0.068965517,3,7,22,0.0,1,0,legitimate,0
6693.0,0,0.397769517,0.6022304829999999,0.0,0.074766355,71,0.211267606,7,24,17,8.2,1,1,legitimate,0
7299.0,0,0.637254902,0.362745098,10.0,0.123076923,32,0.03125,2,11,24,0.0,1,0,legitimate,0
4942.0,0,0.0,0.0,0.0,0.0,59,0.389830508,3,32,18,32.0,1,2,phishing,1
5257.0,1,0.0,1.0,0.0,0.0,55,0.0,4,12,28,9.0,1,1,phishing,1
1341.0,0,0.5,0.5,78.94736842,0.0,26,0.0,2,10,17,0.0,1,3,legitimate,0
6036.0,1,0.0,0.0,0.0,0.0,32,0.0,3,6,12,5.0,1,0,phishing,1
3876.0,0,0.642857143,0.357142857,24.61538462,0.12962963,34,0.0,2,18,26,0.0,1,4,legitimate,0
134.0,0,0.12962963,0.87037037,100.0,0.0,115,0.156521739,16,14,12,5.4,0,3,legitimate,0
1954.0,0,0.0,0.0,0.0,0.0,33,0.151515152,3,10,14,10.0,1,1,phishing,1
8350.0,1,0.466666667,0.533333333,26.66666667,0.057142857,74,0.067567568,8,14,20,6.833333333,1,3,legitimate,0
5767.0,0,0.033333333,0.966666667,100.0,0.0,77,0.181818182,4,32,23,14.66666667,1,5,phishing,1
4174.0,0,0.032608696,0.967391304,77.77777778,0.5,18,0.0,1,8,11,0.0,1,0,legitimate,0
7881.0,0,0.012987013,0.987012987,85.71428571,0.5,62,0.048387097,6,14,22,7.25,1,3,legitimate,0
6400.0,0,0.444444444,0.5555555560000001,100.0,0.75,56,0.0,6,9,17,6.75,1,5,legitimate,0
5627.0,0,0.0,0.0,0.0,0.0,53,0.169811321,7,11,44,0.0,1,2,phishing,1
6879.0,0,0.164634146,0.8353658540000001,80.15267176,0.0,27,0.0,2,10,15,4.0,1,0,legitimate,0
8427.0,1,0.0,0.0,0.0,0.0,84,0.047619048,11,16,59,5.0,1,6,phishing,1
1396.0,3,0.352941176,0.647058824,0.0,0.0,56,0.0,6,14,18,5.0,0,0,phishing,1
